host,date,count
pl01265.ksc.nasa.gov,1995-08-25,1
199.1.106.25,1995-08-28,2
198.53.159.197,1995-07-01,2
philly11.voicenet.com,1995-07-02,2
sarah.helix.net,1995-07-04,2
129.82.169.65,1995-07-04,2
cs1-12.sun.ptd.net,1995-07-04,6
www-d1.proxy.aol.com,1995-07-05,3
agric-bo.srv.gov.ab.ca,1995-07-05,2
p65.infinet.com,1995-07-07,1
libws4.ic.sunysb.edu,1995-07-08,1
power.gpu.com,1995-07-10,1
unicomp11.unicomp.net,1995-07-11,2
pc-tasikain.ntc.nokia.com,1995-07-13,2
com1ffx47.laser.net,1995-07-13,1
test.calumet.yorku.ca,1995-07-13,2
204.239.181.35,1995-07-15,1
www-d2.proxy.aol.com,1995-07-16,2
163.205.156.16,1995-07-17,2
dd14-051.compuserve.com,1995-07-20,1
194.166.13.5,1995-07-21,1
www-d1.proxy.aol.com,1995-07-24,1
rocky-tty13.jvnc.net,1995-08-29,1
netcom19.netcom.com,1995-08-31,2
g1459.258.interlink.net,1995-08-31,2
seminole.gate.net,1995-07-26,2
192.112.219.107,1995-08-04,2
gateway.cahners.com,1995-08-07,1
www-proxy.crl.research.digital.com,1995-08-07,4
thsnts03-p03.mts.net,1995-08-07,1
ix-col-md1-08.ix.netcom.com,1995-08-08,2
128.183.36.23,1995-08-12,1
165.21.5.74,1995-08-12,1
132.198.175.64,1995-08-13,1
b16wmac.gsfc.nasa.gov,1995-08-14,2
sgigate.sgi.com,1995-08-16,1
130.69.100.12,1995-08-17,1
merc.micron.com,1995-08-17,2
194.166.27.12,1995-08-22,2
dal33.pic.net,1995-08-23,2
sophocles.algonet.se,1995-08-23,1
dialc3.magic.mb.ca,1995-08-24,2
137.96.82.166,1995-08-24,1
139.121.78.186,1995-08-24,5
access5.digex.net,1995-08-25,2
kingdom.maths.bris.ac.uk,1995-08-28,7
ppp-dc-1-2.ios.com,1995-07-01,2
syseng55.sunnyvale.telebit.com,1995-07-01,1
pipe6.nyc.pipeline.com,1995-07-01,2
login19.pncl.co.uk,1995-07-05,2
ix-wsx-nc1-24.ix.netcom.com,1995-07-07,2
hfxpm2-d182.atcon.com,1995-07-09,1
lfaulds.ball.com,1995-07-10,4
133.170.121.45,1995-07-11,3
monolith.uunet.ca,1995-07-11,8
twip.prl.philips.nl,1995-07-13,1
204.171.62.101,1995-07-13,2
klothos.crl.research.digital.com,1995-07-14,1
piweba4y.prodigy.com,1995-07-14,2
mlbfl-1.gate.net,1995-07-14,2
194.81.76.16,1995-07-16,2
delamar.itodys.jussieu.fr,1995-07-17,1
nd104019.global.medtronic.com,1995-07-17,1
slip5.sinet.it,1995-07-19,2
ix-tam1-11.ix.netcom.com,1995-07-19,1
spectrum.xerox.com,1995-07-20,1
134.57.203.51,1995-07-20,2
193.132.228.85,1995-07-20,2
www-a1.proxy.aol.com,1995-07-22,1
129.59.210.20,1995-07-22,1
198.133.29.18,1995-07-25,2
dev41.adpc.purdue.edu,1995-07-25,3
ad10-015.compuserve.com,1995-07-25,2
netport-13.iu.net,1995-08-29,1
www-b3.proxy.aol.com,1995-08-30,1
ix-lb8-03.ix.netcom.com,1995-08-31,2
ppp-ftl2-18.shadow.net,1995-08-31,2
202.35.193.66,1995-08-31,1
welchlink.welch.jhu.edu,1995-08-31,1
slip39.niagara.com,1995-07-26,2
sute.sltd6.com,1995-07-27,2
grimnet23.idirect.com,1995-08-01,1
139.169.82.217,1995-08-04,1
soback.kornet.nm.kr,1995-08-05,1
130.69.100.12,1995-08-11,5
131.222.61.131,1995-08-11,4
klothos.crl.research.digital.com,1995-08-14,2
131.158.70.68,1995-08-15,1
ras23.srv.net,1995-08-15,2
bos1d.delphi.com,1995-08-15,1
theoris.rz.uni-konstanz.de,1995-08-16,1
swilson.stim.tec.tn.us,1995-08-16,1
wdial203.futuris.net,1995-08-17,1
go2indy.ari.ch,1995-08-19,1
ftmfl-28.gate.net,1995-08-19,1
winnt2.tyler.net,1995-08-20,1
tyo0115.bekkoame.or.jp,1995-08-25,1
p7-ts250.datasrv.co.il,1995-08-25,1
dombrowski.acd.ucar.edu,1995-08-25,2
organ.nc5.infi.net,1995-08-26,2
ad03-023.compuserve.com,1995-08-27,1
mois-a.gsfc.nasa.gov,1995-08-28,1
dialin-ttys3.sky.net,1995-07-01,3
139.169.52.160,1995-07-03,1
gate.fzi.de,1995-07-04,1
bstr106.fnal.gov,1995-07-05,2
fauvx3.acc.fau.edu,1995-07-05,1
prakinf2.prakinf.tu-ilmenau.de,1995-07-06,4
ci348a.aero.org,1995-07-07,1
annexp6.uccs.edu,1995-07-08,1
pm1-orl20.iag.net,1995-07-08,1
129.219.2.76,1995-07-10,2
n1001355.ksc.nasa.gov,1995-07-10,1
132.146.201.58,1995-07-12,1
158.166.19.165,1995-07-12,1
terminator.usae.bah.com,1995-07-13,1
kinggail.ksc.nasa.gov,1995-07-14,1
ppp05-12.rns.tamu.edu,1995-07-17,1
jarcand.boeing.hq.nasa.gov,1995-07-21,1
orlfl2-20.gate.net,1995-07-22,1
162.70.214.34,1995-07-22,2
hydra.wcupa.edu,1995-07-23,1
yosemite.cts.com,1995-07-23,1
j9.ptl4.jaring.my,1995-07-24,2
128.97.189.129,1995-07-25,1
contra01.dsi.uanl.mx,1995-07-25,2
169.147.198.10,1995-07-25,2
igate.uswest.com,1995-08-31,2
ix-hou6-05.ix.netcom.com,1995-08-03,1
204.252.118.110,1995-08-03,1
www-b5.proxy.aol.com,1995-08-05,6
204.62.245.32,1995-08-05,1
gacl-d08c57.uark.edu,1995-08-06,2
quadra_alpha.rollins.edu,1995-08-07,17
134.196.148.6,1995-08-07,1
ad03-018.compuserve.com,1995-08-07,1
lab-228-09.ucs.orst.edu,1995-08-07,3
chiral.elsie.brandeis.edu,1995-08-09,1
giskard.foundry.com,1995-08-10,2
128.102.143.192,1995-08-10,1
star105.hkstar.com,1995-08-19,1
dialrop11.mhs.mendocino.k12.ca.us,1995-08-21,1
ad19-026.compuserve.com,1995-08-21,2
van02035.direct.ca,1995-08-24,1
subs101-23.smsu.edu,1995-08-24,1
ix-dc13-04.ix.netcom.com,1995-08-26,2
piweba4y.prodigy.com,1995-08-27,7
205.219.138.161,1995-08-27,3
204.176.47.150,1995-08-27,5
ix-mia5-11.ix.netcom.com,1995-08-28,2
dyna-29.bart.nl,1995-07-03,6
starsky.pcss.maps.susx.ac.uk,1995-07-04,1
133.68.111.46,1995-07-04,1
buttkent.demon.co.uk,1995-07-04,1
glenn18.law.pitt.edu,1995-07-05,1
ix-jc6-08.ix.netcom.com,1995-07-09,1
www-b1.proxy.aol.com,1995-07-10,4
folmsbee.fast.net,1995-07-10,2
quasar.interpath.net,1995-07-11,2
128.158.45.79,1995-07-12,2
mercury.pwc.bc.doe.ca,1995-07-12,2
b0ig07.fnal.gov,1995-07-13,1
gate1.btco.com,1995-07-14,1
ix-tf4-02.ix.netcom.com,1995-07-18,2
163.205.180.62,1995-07-19,3
204.249.183.74,1995-07-19,1
www-d2.proxy.aol.com,1995-07-19,2
sl02-041.sunbelt.net,1995-07-20,2
128.159.137.55,1995-07-20,1
x58-16.agoff.umn.edu,1995-07-20,2
163.206.137.21,1995-07-24,3
163.205.1.45,1995-07-24,1
a02m.deepcove.com,1995-08-30,2
carnot.eng.fau.edu,1995-08-30,1
piweba1y.prodigy.com,1995-08-30,2
client-71-65.online.apple.com,1995-08-30,1
ix-bal2-21.ix.netcom.com,1995-07-26,1
kb056003.ksc.nasa.gov,1995-08-03,1
avery.dny.rockwell.com,1995-08-03,4
140.211.52.22,1995-08-03,1
quadra_charlie.rollins.edu,1995-08-07,1
grall.la.locus.com,1995-08-07,3
curly.hyperk.com,1995-08-10,1
bos1c.delphi.com,1995-08-10,1
dcfreenet.seflin.lib.fl.us,1995-08-10,1
194.128.130.200,1995-08-13,1
38.11.2.214,1995-08-13,3
131.178.36.26,1995-08-14,1
rcwusr.bp.com,1995-08-15,2
147.154.7.108,1995-08-16,1
allisontp.laafb.af.mil,1995-08-18,1
tr-ws40.videotron.ab.ca,1995-08-22,1
www-proxy.crl.research.digital.com,1995-08-22,5
jimson.cspi.com,1995-08-23,2
nozean.geo.umass.edu,1995-08-25,1
ws5957.adc.com,1995-08-25,1
dbright.wat.hookup.net,1995-08-25,2
www.neocom.ca,1995-08-26,2
204.149.224.28,1995-08-26,3
larry10.slip.yorku.ca,1995-08-27,2
dawn14.cs.berkeley.edu,1995-07-02,8
maxport4.owt.com,1995-07-06,2
piweba1y.prodigy.com,1995-07-07,8
mvr31.cit.cornell.edu,1995-07-07,1
pm3_0.digital.net,1995-07-07,2
monolith.uunet.ca,1995-07-10,4
linda.teleport.com,1995-07-13,1
gw.pps.com,1995-07-13,2
server.indo.net.id,1995-07-13,1
iris.cenparmi.concordia.ca,1995-07-13,1
wolfeman.pdial.interpath.net,1995-07-13,1
step.polymtl.ca,1995-07-14,1
yakko.extern.ucsd.edu,1995-07-14,1
194.166.16.32,1995-07-15,1
rooftop.tiac.net,1995-07-17,3
ix-aa1-03.ix.netcom.com,1995-07-17,1
monolith.uunet.ca,1995-07-18,1
ix-wc4-07.ix.netcom.com,1995-07-19,1
wsfo-hp2.nhc.noaa.gov,1995-07-21,1
nyquist.ee.tntech.edu,1995-07-22,1
199.104.85.81,1995-07-24,1
193.45.196.106,1995-07-25,1
inetg1.arco.com,1995-07-25,1
bagan.srce.hr,1995-07-25,2
199.2.142.221,1995-08-29,6
chewie.kidsat.ucsd.edu,1995-08-30,1
ts1-010.jaxnet.com,1995-08-31,1
vagrant.vf.mmc.com,1995-08-01,1
ecs2.biddeford.com,1995-08-04,2
aerospace.aero.org,1995-08-04,1
128.206.220.77,1995-08-08,1
port-2.quicklink.com,1995-08-09,1
mgale.dev.esoc.esa.de,1995-08-09,1
m2-032-15.mit.edu,1995-08-09,5
mcls.rochester.lib.ny.us,1995-08-09,1
ad08-020.compuserve.com,1995-08-10,1
g12.lrc.gasou.edu,1995-08-10,2
194.128.188.69,1995-08-13,1
202.244.227.73,1995-08-14,1
slip39.umkc.edu,1995-08-14,4
joyce-perkins.tenet.edu,1995-08-14,1
204.71.95.131,1995-08-15,3
qwang.remote.ualberta.ca,1995-08-16,1
ruunat.fys.ruu.nl,1995-08-18,1
pm-12.qbc.clic.net,1995-08-20,1
163.205.19.18,1995-08-21,1
ad02-010.compuserve.com,1995-08-21,1
trusty.lmsc.lockheed.com,1995-08-22,1
199.184.89.200,1995-08-23,3
van09258.direct.ca,1995-08-24,2
van02042.direct.ca,1995-08-25,1
d2211a.bcasd.az.honeywell.com,1995-08-25,1
piweba2y.prodigy.com,1995-08-26,1
lcubed.terranet.com,1995-07-01,1
muir.math.niu.edu,1995-07-02,1
relay.urz.uni-heidelberg.de,1995-07-03,3
dd02-025.compuserve.com,1995-07-03,1
minyos.xx.rmit.edu.au,1995-07-04,3
ad09-035.compuserve.com,1995-07-05,1
159.142.92.108,1995-07-06,1
157.253.104.189,1995-07-06,1
163.205.156.16,1995-07-06,2
bighorn.accessnv.com,1995-07-07,1
ad13-026.compuserve.com,1995-07-07,1
devnull.mpd.tandem.com,1995-07-07,3
gateway.cary.ibm.com,1995-07-07,1
vivianne.danosi.dk,1995-07-10,1
200.9.57.117,1995-07-10,1
ix-sbo-ca1-20.ix.netcom.com,1995-07-11,1
piweba1y.prodigy.com,1995-07-11,20
198.133.29.18,1995-07-11,1
cpar-pc5.unomaha.edu,1995-07-12,1
205.199.120.126,1995-07-17,2
199.197.64.34,1995-07-17,1
hank.msn.fullfeed.com,1995-07-18,1
cedwardsdial.worldbank.org,1995-07-18,2
149.127.4.74,1995-07-19,1
pm2-orl29.iag.net,1995-07-20,1
192.112.22.82,1995-07-21,2
199.2.142.5,1995-07-21,2
slip-47.ieway.com,1995-07-24,1
pwv.unh.edu,1995-07-25,1
dinet233.spokpl.lib.wa.us,1995-07-25,2
192.254.18.144,1995-08-29,1
granite.sie.arizona.edu,1995-08-30,2
poseidon.csci.unt.edu,1995-08-30,2
indym18.netusa1.net,1995-08-30,1
tlsip10.ionet.net,1995-08-30,1
205.218.214.56,1995-08-31,1
ren.ksc.nasa.gov,1995-07-26,3
198.154.21.76,1995-07-27,1
tia1.eskimo.com,1995-08-01,1
dialup96-113.swipnet.se,1995-08-03,1
firewall.ericsson.co.at,1995-08-04,1
hydra.wcupa.edu,1995-08-06,1
tiber.gsfc.nasa.gov,1995-08-09,2
www-d4.proxy.aol.com,1995-08-10,1
163.205.18.48,1995-08-14,1
pandora.oupp.uoknor.edu,1995-08-15,1
net.auckland.ac.nz,1995-08-16,1
duteele.et.tudelft.nl,1995-08-17,2
ix-pas10-22.ix.netcom.com,1995-08-18,1
aristotle.algonet.se,1995-08-18,4
godzilla14.pixi.com,1995-08-20,2
www-e1f.gnn.com,1995-08-21,1
132.19.43.29,1995-08-23,1
van07199.direct.ca,1995-08-24,2
128.217.61.63,1995-08-25,1
blv-pm0-ip20.halcyon.com,1995-08-26,2
www-e1a.gnn.com,1995-08-26,1
ppp3005.po.iijnet.or.jp,1995-08-27,1
a1p38.connect.net,1995-07-01,1
ppp-hck-1-7.ios.com,1995-07-01,2
199.45.83.57,1995-07-03,1
ppp122.po.iijnet.or.jp,1995-07-03,1
burrow.cl.msu.edu,1995-07-04,2
poppy.hensa.ac.uk,1995-07-05,1
ppp00.vestnett.no,1995-07-07,1
gate.ps.cae.ntt.jp,1995-07-09,1
cm-mac19.cso.uiuc.edu,1995-07-10,1
insti.physics.sunysb.edu,1995-07-12,1
tokyo318.infosphere.or.jp,1995-07-14,1
iras3.tn.cornell.edu,1995-07-15,3
www-relay.pa-x.dec.com,1995-07-20,1
taurus.sfsu.edu,1995-07-20,2
cust29.max3.cleveland.oh.ms.uu.net,1995-07-20,1
ix-elp-tx1-23.ix.netcom.com,1995-07-21,1
ix-den12-11.ix.netcom.com,1995-07-21,1
unr006.spu.edu,1995-07-24,1
200.18.92.95,1995-07-25,1
nt76972.decal.unt.edu,1995-07-25,5
128.217.61.184,1995-08-31,11
128.217.61.15,1995-07-26,2
155.230.23.77,1995-07-27,1
client-71-127.online.apple.com,1995-08-06,1
ppp010.st.rim.or.jp,1995-08-07,1
x242-28.cla.umn.edu,1995-08-08,5
flight.osc.on.ca,1995-08-08,1
dial74.phoenix.net,1995-08-09,1
192.112.239.46,1995-08-10,1
hawk.hcsc.com,1995-08-10,1
dialup98-066.swipnet.se,1995-08-14,1
query1.lycos.cs.cmu.edu,1995-08-17,3
n1121796.ksc.nasa.gov,1995-08-17,1
ip11.iac.net,1995-08-18,2
edm-p26.supernet.ab.ca,1995-08-19,1
www-c4.proxy.aol.com,1995-08-20,1
jsanz.agr.upv.es,1995-08-22,1
147.5.99.49,1995-08-25,8
disarray.demon.co.uk,1995-08-25,1
carnobas.ts1.ameritel.net,1995-08-25,1
ppub3.loc.gov,1995-08-27,1
wwwproxy.info.au,1995-07-02,1
isgate.is,1995-07-03,1
www-b4.proxy.aol.com,1995-07-04,1
alyssa.prodigy.com,1995-07-05,3
bang.engin.umich.edu,1995-07-05,1
pm13.pomo.wis.net,1995-07-05,2
pellet.mv.com,1995-07-05,2
slip-25-6.ots.utexas.edu,1995-07-06,3
clark.pr.mcs.net,1995-07-06,2
panther.catt.citri.edu.au,1995-07-09,2
www-c5.proxy.aol.com,1995-07-11,1
128.230.84.28,1995-07-13,7
m1321.bates.edu,1995-07-13,1
bos1f.delphi.com,1995-07-14,2
hot3.orl.mmc.com,1995-07-14,1
155.82.149.67,1995-07-14,3
www-c1.proxy.aol.com,1995-07-14,3
129.121.4.139,1995-07-14,1
dd03-004.compuserve.com,1995-07-15,1
www-b4.proxy.aol.com,1995-07-16,4
dd07-022.compuserve.com,1995-07-16,2
nttnly.isl.ntt.jp,1995-07-16,1
pipe2.h1.usa.pipeline.com,1995-07-18,2
hoohoo.ncsa.uiuc.edu,1995-07-19,251
eisner.decus.org,1995-07-19,1
arianrhod.cts.com,1995-07-21,2
ix-ric-va1-24.ix.netcom.com,1995-07-22,1
cust28.max5.los-angeles.ca.ms.uu.net,1995-07-23,1
ix-frm-ma1-05.ix.netcom.com,1995-07-23,4
good57.goodnet.com,1995-07-23,1
ts1-and-1.iquest.net,1995-07-24,2
piweba4y.prodigy.com,1995-07-25,1
moat.pweh.com,1995-08-30,3
ix-pas13-29.ix.netcom.com,1995-08-30,2
lafleche.gmc.ulaval.ca,1995-07-26,1
drjo012a066.embratel.net.br,1995-08-03,1
fus01.larc.nasa.gov,1995-08-04,1
pppe011.uni-muenster.de,1995-08-06,2
uconnvm.uconn.edu,1995-08-07,2
141.209.109.22,1995-08-10,1
137.141.152.92,1995-08-14,1
marv30.mistral.co.uk,1995-08-14,1
unifex.ksc.nasa.gov,1995-08-15,2
graph.gsi-mc.go.jp,1995-08-17,1
scottm.grapevine.com,1995-08-17,12
gw2.att.com,1995-08-18,3
arile2.hl.alfred.edu,1995-08-21,3
intgate.raleigh.ibm.com,1995-08-21,3
gjn.grandjunction.com,1995-08-22,1
ana1037.deltanet.com,1995-08-24,6
dd08-016.compuserve.com,1995-07-01,1
pm2d18.iaehv.nl,1995-07-02,2
ppp1.tscnet.com,1995-07-03,1
165.113.187.56,1995-07-03,1
turnpike06.onramp.net,1995-07-03,2
149.127.6.70,1995-07-05,1
ix-bal1-04.ix.netcom.com,1995-07-06,2
e659229.boeing.com,1995-07-07,1
vprm1.admin.arizona.edu,1995-07-07,1
zeno.physics.louisville.edu,1995-07-07,1
s12.slip.ksu.edu,1995-07-07,1
wc-59.quincy.edu,1995-07-11,1
montezuma.arc.nasa.gov,1995-07-12,6
199.250.35.31,1995-07-12,1
tsppp27.cac.psu.edu,1995-07-15,1
ttycg.emi.net,1995-07-17,1
139.169.59.25,1995-07-18,1
client-71-57.online.apple.com,1995-07-18,1
sun-cont2-ss10.cisco.com,1995-07-18,2
orlfl2-3.gate.net,1995-07-20,1
mbixby.dis.cccd.edu,1995-07-20,2
scitechd-slip.usa.net,1995-07-21,2
133.31.54.59,1995-07-24,3
bcfreenet.seflin.lib.fl.us,1995-07-25,1
ping1.ping.be,1995-08-31,1
grumpy.ksc.nasa.gov,1995-07-26,2
198.83.139.33,1995-07-27,1
asterix.wu-wien.ac.at,1995-07-27,2
osk0129.bekkoame.or.jp,1995-07-28,1
palona1.cns.hp.com,1995-08-09,2
204.81.9.199,1995-08-09,1
hrssun.gsfc.nasa.gov,1995-08-09,2
156.46.88.16,1995-08-12,3
204.148.101.50,1995-08-13,4
a64142.dial.tip.net,1995-08-15,2
pollux.space.lockheed.com,1995-08-15,1
dsl.rhilinet.gov,1995-08-16,1
chestnut1-42.slip.netaxs.com,1995-08-16,1
dialup-3-173.gw.umn.edu,1995-08-19,1
nirvana1.ultranet.com,1995-08-20,12
199.92.98.97,1995-08-21,1
edams.ksc.nasa.gov,1995-08-21,1
128.159.144.83,1995-08-22,2
ict03.southwind.net,1995-08-24,1
van08235.direct.ca,1995-08-24,1
global.california.com,1995-08-26,5
mac21.cee.hw.ac.uk,1995-08-28,1
slip2.wave.sheridan.wy.us,1995-07-01,2
ix-bak-ca1-20.ix.netcom.com,1995-07-01,1
carlos.uthscsa.edu,1995-07-01,1
ts2-p05.dialup.iway.fr,1995-07-03,2
199.86.17.188,1995-07-03,1
148.246.248.7,1995-07-04,2
bocagate.bocaraton.ibm.com,1995-07-06,1
gw2.att.com,1995-07-06,1
138.27.192.24,1995-07-07,4
clarke.nrl.navy.mil,1995-07-07,2
sea-ts2-p01.wolfe.net,1995-07-07,2
s59.phxslip4.indirect.com,1995-07-07,2
ix-sav-ga1-13.ix.netcom.com,1995-07-08,1
204.49.131.203,1995-07-09,3
thirst.cnet.com,1995-07-09,1
jdeware.nbnet.nb.ca,1995-07-10,1
gate.chips.ibm.com,1995-07-11,17
204.215.242.27,1995-07-12,1
drjo001a066.embratel.net.br,1995-07-17,1
balti.cee.hw.ac.uk,1995-07-20,1
199.201.186.105,1995-07-21,1
buffnet3.buffnet.net,1995-07-23,2
imik.wip.pw.edu.pl,1995-07-25,1
ccc009.canuck.com,1995-08-30,1
199.17.85.174,1995-08-31,3
edams.ksc.nasa.gov,1995-07-27,1
alta.atk.com,1995-08-04,1
157.142.40.172,1995-08-04,1
ip199.pom.primenet.com,1995-08-06,1
jwallace.cec.army.mil,1995-08-07,2
128.192.22.214,1995-08-08,1
138.247.101.234,1995-08-09,2
tcav.dialup.inch.com,1995-08-10,1
200.255.254.99,1995-08-13,1
screen.lotus.com,1995-08-16,2
lgbppp23.uni-c.dk,1995-08-18,1
lomonosov.eng.auburn.edu,1995-08-20,1
144.174.16.48,1995-08-21,1
199.2.26.12,1995-08-22,1
jobrien-ppp.clark.net,1995-08-23,1
192.188.20.148,1995-08-24,3
dialup97-131.swipnet.se,1995-08-25,1
h-red.richmond.infi.net,1995-08-25,2
gsoffen-ppp.gsfc.nasa.gov,1995-07-02,1
port14.annex2.nwlink.com,1995-07-03,1
pm-jv1-176.coastalnet.com,1995-07-04,1
merc1.calon.com,1995-07-06,1
194.20.105.52,1995-07-07,1
dd14-006.compuserve.com,1995-07-08,2
info-server.surrey.ac.uk,1995-07-09,1
sag1.cs.esrin.esa.it,1995-07-09,1
sealex.kaman.com,1995-07-10,1
149.25.97.54,1995-07-11,1
192.52.89.212,1995-07-12,1
www-c2.proxy.aol.com,1995-07-14,1
ppp-mia-40.shadow.net,1995-07-14,1
ccn.cs.dal.ca,1995-07-15,1
annex2p26.sdsu.edu,1995-07-16,1
helios.astro.uva.nl,1995-07-17,2
ad04-023.compuserve.com,1995-07-17,3
diala05.aei.ca,1995-07-18,1
crc3-fddi.cris.com,1995-07-20,2
maria-5e.aip.realtime.net,1995-07-21,6
grant.pinto.net,1995-07-21,3
fordvaa.aero.org,1995-07-24,1
www-c1.proxy.aol.com,1995-07-24,1
133.6.101.37,1995-07-26,1
199.1.50.225,1995-08-30,1
lfsgate.lfs.loral.com,1995-08-30,2
dd15-016.compuserve.com,1995-08-30,2
199.184.82.43,1995-08-31,1
gw01.cac.co.jp,1995-07-28,1
153.78.100.30,1995-08-01,6
brain.biomed.uakron.edu,1995-08-04,3
137.197.52.21,1995-08-05,1
204.199.193.5,1995-08-07,1
mod184.colmicrosys.com,1995-08-08,1
tiber.gsfc.nasa.gov,1995-08-08,2
ericir.syr.edu,1995-08-09,1
globenet.earthlink.net,1995-08-11,2
204.30.72.67,1995-08-12,3
128.214.77.219,1995-08-14,1
128.102.86.216,1995-08-14,1
198.60.12.167,1995-08-17,1
dialup12.av.ca.qnet.com,1995-08-20,2
gatekeeper.altabates.com,1995-08-21,1
128.159.123.152,1995-08-22,1
pc-025-net1.isburg.ch,1995-08-23,2
cc.ptw.com,1995-08-23,3
desid.xnet.com,1995-08-26,1
www-c6.proxy.aol.com,1995-08-27,2
philly07.voicenet.com,1995-08-27,4
agwr6-02.sp.trw.com,1995-08-28,1
www-c4.proxy.aol.com,1995-08-28,2
204.119.59.130,1995-07-02,2
lyrichord.com,1995-07-05,3
whin.ncl.ac.uk,1995-07-05,1
datw235.seinf.abb.se,1995-07-06,1
ecnet.ec,1995-07-06,1
131.182.150.156,1995-07-07,1
grumpy.ksc.nasa.gov,1995-07-10,1
www-b4.proxy.aol.com,1995-07-10,1
ix-buf-ny1-19.ix.netcom.com,1995-07-11,1
soda.csua.berkeley.edu,1995-07-11,2
usmac22.uchicago.edu,1995-07-12,3
161.40.50.62,1995-07-12,2
hoboken.dl.stevens-tech.edu,1995-07-12,1
141.112.16.112,1995-07-12,1
hpb.hwc.ca,1995-07-13,1
sparc2.abc.se,1995-07-13,1
blv-pm1-ip23.halcyon.com,1995-07-16,1
163.205.180.40,1995-07-19,1
lgbppp47.uni-c.dk,1995-07-19,1
198.133.29.18,1995-07-24,2
ad11-002.compuserve.com,1995-07-25,2
ppp-mia-44.shadow.net,1995-07-25,1
hdavid.icmebs.com,1995-08-29,2
n1378686.ksc.nasa.gov,1995-08-30,1
line027.nwm.mindlink.net,1995-07-27,1
pappind.mayo.edu,1995-07-27,2
128.217.61.39,1995-07-28,1
pequod.sarnoff.com,1995-08-03,2
wilbur.sequent.com,1995-08-04,4
osaka104.infosphere.or.jp,1995-08-05,1
dialup91.azstarnet.com,1995-08-05,1
ara2.acs.muohio.edu,1995-08-07,3
heller.cs.berkeley.edu,1995-08-08,4
tigger.nashscene.com,1995-08-08,19
violin-29.synapse.net,1995-08-09,1
cust52.max1.houston.tx.ms.uu.net,1995-08-10,1
c25.nyic.com,1995-08-10,3
www-c2.proxy.aol.com,1995-08-11,2
204.248.85.102,1995-08-14,1
n167331.ksc.nasa.gov,1995-08-15,1
194.155.21.51,1995-08-15,1
ix-hou6-10.ix.netcom.com,1995-08-15,1
arwen.unibe.ch,1995-08-19,1
sse32.avionics.itt.com,1995-08-21,1
mac-h511-20.concordia.ca,1995-08-22,1
n1032133.ksc.nasa.gov,1995-08-25,2
pearcott.demon.co.uk,1995-08-26,1
mtd0089.bekkoame.or.jp,1995-08-27,1
199.1.106.6,1995-08-27,2
h-antiquary.nr.infi.net,1995-08-27,5
slip03.cs1.electriciti.com,1995-07-01,4
cad179.cadvision.com,1995-07-01,2
looney.yknet.yk.ca,1995-07-01,1
fw21.dfw.net,1995-07-04,1
gwa.ericsson.com,1995-07-05,1
ad11-006.compuserve.com,1995-07-06,1
bmg131.cmc.uab.edu,1995-07-07,1
ginger.near.net,1995-07-07,9
annexp6.uccs.edu,1995-07-09,1
ad11-052.compuserve.com,1995-07-09,2
asd01-14.dial.xs4all.nl,1995-07-09,1
www-b1.proxy.aol.com,1995-07-09,3
ix-mon5-04.ix.netcom.com,1995-07-10,1
ix-ftw-tx1-01.ix.netcom.com,1995-07-12,1
tearnest2.stpaul.ncr.com,1995-07-13,7
193.42.96.154,1995-07-14,1
proxy.austin.ibm.com,1995-07-19,4
130.127.224.24,1995-07-20,1
ts7-14.inforamp.net,1995-07-20,1
m1334369.gsfc.nasa.gov,1995-07-21,2
ix-dsm-ia1-03.ix.netcom.com,1995-07-23,4
156.26.70.26,1995-08-29,3
bugfix.ikos2.iao.fhg.de,1995-08-30,1
dd15-001.compuserve.com,1995-08-31,2
asd05-05.dial.xs4all.nl,1995-08-31,3
news.ti.com,1995-08-04,2
www-b5.proxy.aol.com,1995-08-09,1
deck-25.frankfurt.netsurf.de,1995-08-09,1
sgigate.sgi.com,1995-08-10,1
salsa.ma.man.ac.uk,1995-08-12,1
163.137.48.72,1995-08-14,1
query1.lycos.cs.cmu.edu,1995-08-16,1
library.mpls.frb.fed.us,1995-08-24,1
ip173.sacramento.ca.interramp.com,1995-08-25,2
dd20-050.compuserve.com,1995-08-26,1
xyp44p6.ltec.net,1995-08-27,1
tty11.com2.oknet.com,1995-08-28,3
ix-rea-pa1-07.ix.netcom.com,1995-08-28,1
dd15-018.compuserve.com,1995-08-28,1
shantz338-26.ccit.arizona.edu,1995-07-01,1
gw01.cac.co.jp,1995-07-03,2
nameless.house.gov,1995-07-05,1
161.119.231.69,1995-07-07,2
stnbts03-p03.mts.net,1995-07-07,1
nui.lynx.net,1995-07-08,1
mandras.interlog.com,1995-07-09,2
137.35.75.171,1995-07-10,1
204.19.209.91,1995-07-10,1
ccss-36.brunel.ac.uk,1995-07-11,1
134.153.50.9,1995-07-11,1
cliffy.lfwc.lockheed.com,1995-07-11,11
204.31.78.4,1995-07-12,2
128.158.56.140,1995-07-12,1
eul55.metronet.com,1995-07-16,1
ad02-031.compuserve.com,1995-07-16,1
katkins.ucs.indiana.edu,1995-07-18,2
www-a2.proxy.aol.com,1995-07-18,1
dbland.jsc.nasa.gov,1995-07-20,2
ns2.cti.co.jp,1995-07-21,1
vyger513.nando.net,1995-07-22,2
